Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	2
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	0
Chr1	CEN2	191383
Chr1	CEN2	97929
Chr1	CEN2	61129
Chr1	CEN2	6
Chr1	CEN2	7
Chr1	CEN2	2
Chr1	CEN2	2
Chr1	CEN2	3
Chr1	CEN2	5
Chr1	CEN2	0
Chr1	CEN2	86973
Chr1	CEN2	61835
Chr1	CEN2	13
Chr1	CEN2	4
Chr1	CEN2	272
Chr1	CEN2	2
Chr1	CEN2	18
Chr1	CEN2	181
Chr1	CEN2	1
Chr1	CEN2	10032
Chr1	CEN2	1
Chr1	CEN2	2
Chr1	CEN2	4
Chr1	CEN2	3
Chr1	CEN2	2
Chr1	CEN2	2
Chr1	CEN2	2
Chr1	CEN2	0
Chr1	CEN2	6
Chr1	CEN2	3
Chr1	CEN2	2
Chr1	CEN2	5
Chr1	CEN2	88658
Chr1	CEN2	2
Chr1	CEN2	2
Chr1	CEN2	2
Chr1	CEN2	56590
Chr1	CEN2	180
Chr1	CEN2	177
Chr2	CEN2	3
Chr2	CEN2	10722
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	7
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	180
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	358
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	0
Chr2	CEN2	2
Chr2	CEN2	7676589
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	2
Chr3	CEN2	236
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	2
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	2
Chr3	CEN2	2
Chr3	CEN2	0
Chr3	CEN2	2
Chr3	CEN2	2
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	2
Chr3	CEN2	48268
Chr3	CEN2	1
Chr3	CEN2	2
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	1
Chr3	CEN2	2
Chr3	CEN2	1
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	1
Chr3	CEN2	11612
Chr3	CEN2	1
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	1
Chr3	CEN2	2
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	11160
Chr3	CEN2	1
Chr3	CEN2	1
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	3
Chr3	CEN2	177
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	0
Chr3	CEN2	1
Chr3	CEN2	0
Chr3	CEN2	1
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	0
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	5
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	5
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	1
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	7
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	7
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	7
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	7
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	153
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	7
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	5
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	186
Chr4	CEN2	180
Chr4	CEN2	8
Chr4	CEN2	6
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	186
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	6
Chr4	CEN2	186
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	8
Chr4	CEN2	2
Chr4	CEN2	2
Chr4	CEN2	362
